District,lat,lon,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
CH>NGL>NG,27.369957059849096,96.35304028486581,20.770889192886457,0.267421340629275,7.261299589603284,78.72772229822161,14.063406292749658,17.00168946648427,25.275683994528045,92.93186046511629
DAKSHIN DIN>JPUR,25.36722342161816,88.57549538838582,24.978358413132696,1.7287824897400819,5.977729138166894,74.31385772913816,15.628413132694938,20.383194254445964,30.267824897400818,100.43255129958962
DARBHANGA,26.084386761913898,86.05424499203022,25.43026675786594,1.923139534883721,4.015218878248974,65.54557455540356,15.90985636114911,20.272270861833107,31.43424760601915,100.20803693570451
D>RJILING,26.85056711023706,88.26203910529512,18.251210670314638,1.2070861833105335,6.787352941176471,74.2644049247606,14.716545827633379,14.822749658002737,22.826696306429547,86.99715458276333
DHULE,21.110369845792214,74.60049424831892,25.736621067031464,2.734863201094391,2.4514295485636115,59.407496580027356,18.035458276333788,20.01469220246238,32.664787961696305,96.22403556771546
DIB>NG VALLEY,28.868333123461117,95.90996087437557,7.378789329685362,1.7020998632010946,4.6063885088919285,83.02191518467852,13.100909712722297,3.150280437756498,12.7074829001368,70.39291381668947
PAREN,25.508382102840127,93.62408377065783,20.622393980848152,0.21247606019151846,3.39829001367989,74.76943912448701,16.02344049247606,15.983399452804377,26.634787961696304,90.70660054719562
EAST KAMENG,27.587860817204334,92.91750650691624,14.811415868673052,0.6364637482900136,5.638290013679891,83.8641928864569,13.514883720930234,11.474404924760604,19.351511627906973,82.47313953488373
PURBA MEDIN|PUR,22.031559745511696,87.77288742710239,25.886675786593713,2.651169630642955,5.180492476060191,76.88663474692203,16.16168946648427,21.941901504787964,30.447913816689464,100.68076607387141
FAR|D>B>D,28.352029255999042,77.34238141283471,25.006395348837213,1.8796853625170997,2.2935978112175106,52.829808481532154,17.029001367989054,18.964432284541722,32.09277701778386,98.428878248974
FAR|DKOT,30.613481355677756,74.77731802005474,24.971580027359778,1.5965731874145004,2.077058823529412,50.67225034199726,17.971730506155954,18.851251709986318,32.13361149110807,98.39140902872776
FATEH>B>D,29.568879311519357,75.57697698227005,25.19389192886457,1.7576128590971274,1.8131532147742817,49.21004787961696,17.302592339261285,19.007653898768808,32.54056771545827,98.33796853625172
FATEHGARH S>HIB,30.64269662081104,76.37546933680262,24.21478796169631,1.7138782489740083,2.901614227086183,55.41438440492475,18.47361149110807,18.683358413132694,31.001436388508893,97.88508891928865
F>ZILKA,30.27702567543668,74.16364333881697,25.439651162790696,1.5977701778385773,1.8925718194254446,48.372865937072504,17.971730506155954,19.128050615595075,32.65857729138167,98.61180574555404
F|ROZPUR,30.912989394706972,74.70300952540062,24.691675786593706,1.5582626538987687,2.403372093023256,52.69439124487005,17.971730506155954,18.767544459644323,31.62813953488372,98.35578659370724
GADCHIROLI,19.787912385811772,80.24043234795137,26.66201094391245,1.5701299589603281,4.215355677154583,63.02232558139535,17.53155266757866,21.176032831737345,32.99047879616963,98.11832421340628
GAYA,24.696793002996127,84.93425419057371,25.142749658002735,1.9198426812585498,3.072359781121751,61.27176470588235,17.050601915184682,19.730170998632012,31.299487004103966,97.89396032831738
GONDIA,21.165305616571363,80.21785528273541,26.1440560875513,1.8754651162790696,3.9903830369357047,62.2426196990424,17.5077975376197,20.534644322845416,32.35807797537619,97.52354993160054
GOP>LGANJ,26.443844772146086,84.37383573416052,25.389295485636115,1.9971887824897403,3.4657113543091653,63.00042407660738,15.819794801641587,20.068543091655265,31.586279069767443,99.94330369357044
GURD>SPUR,31.9164697811935,75.2910028158746,23.93619015047879,1.403761969904241,3.4306703146374824,58.49257181942544,17.123974008207934,18.72108071135431,30.270841313269493,97.98510943912447
GURUGR>M,28.36914020140677,76.93996856720666,24.976367989056087,1.8461833105335157,2.2940218878248975,52.06456908344733,17.108221614227087,18.921504787961698,32.13434336525308,98.165170998632
H>ORA,22.521489523109008,88.06339663722771,25.89919972640219,2.1476812585499316,4.701381668946649,75.11779069767441,15.764103967168264,21.444733242134063,31.188584131326948,100.73995212038304
HINGOLI,19.63747955600886,77.10045526006897,26.35858413132695,2.334322845417237,2.8063064295485636,58.812065663474684,18.018857729138166,20.693857729138166,32.781272229822164,95.901682626539
HIS>R,29.21169472808957,75.8224412408519,25.552482900136795,1.85703146374829,1.7427975376196991,47.40896032831737,17.302592339261285,19.401942544459644,32.727134062927504,98.31534199726403
HOSHI>RPUR,31.625016002137016,75.85791891321631,23.91642270861833,1.5018809849521204,3.3895075239398085,57.61225718194254,17.123974008207934,18.674028727770178,30.320615595075243,97.59127222982217
HUGLI,22.884919970084596,88.07619274631918,25.82045143638851,1.968077975376197,4.240027359781122,73.29997948016417,15.764103967168264,21.07403556771546,31.33796853625171,100.62906976744186
HYDERABAD,17.395111619496795,78.47016657948416,25.660170998632008,2.3978659370725035,2.847872777017784,66.17876196990424,18.15651846785226,20.65950068399453,31.560376196990422,95.32603283173735
JAH>NAB>D,25.155069817134873,85.01683182823203,25.92143638850889,1.9053009575923394,2.7977291381668943,60.246874145006835,16.2903146374829,20.35108755129959,32.174521203830366,99.71254445964432
JALANDHAR,31.21273837860796,75.56580375629574,24.311080711354307,1.5795896032831738,2.7489398084815324,54.94435020519837,17.123974008207934,18.598823529411767,31.215766073871407,98.06098495212038
JALGAON,20.932544964884105,75.4879396545695,26.486238030095762,2.3446443228454177,2.5728112175102598,58.129767441860466,18.223406292749658,20.48001367989056,33.284781121751024,97.20612859097126
J>LNA,19.807494763360356,75.98033816351375,25.510779753761966,2.4060259917920654,2.8257455540355676,59.94436388508892,18.26911764705882,19.909452804377565,31.960424076607385,94.9410465116279
JALP>IGURI,26.682625895082783,88.76384478505464,24.59151846785226,1.4148290013679892,8.653221614227085,72.6270998632011,14.716545827633379,20.620854993160055,29.280157318741452,99.23437756497947
JAM@I,24.7836243205291,86.29378500496053,25.413276333789323,1.9897195622435022,3.357537619699042,64.12721614227085,16.387578659370725,20.16519151846785,31.32168262653899,99.33826265389875
JHAJJAR,28.60482710154585,76.64817288943269,24.976367989056087,1.8461833105335157,2.2940218878248975,52.06456908344733,17.108221614227087,18.921504787961698,32.13434336525308,98.165170998632
J|ND,29.435165094865212,76.30363214121472,24.615889192886456,1.7657181942544458,2.3710738714090285,52.843727770177836,17.35937756497948,18.62249658002736,31.721511627906974,98.20683994528044
KAITHAL,29.811240617705387,76.41385233346526,24.345882352941178,1.7746032831737344,2.576607387140903,54.124917920656635,17.35937756497948,18.529083447332418,31.329452804377567,98.07067715458277
KAP@RTHALA,31.354437677449916,75.4000416438298,23.91642270861833,1.5018809849521204,3.3895075239398085,57.61225718194254,17.123974008207934,18.674028727770178,30.320615595075243,97.59127222982217
KARIMNAGAR,18.380032610383243,79.24534799372633,27.04280437756498,2.006545827633379,3.645978112175102,63.91319425444596,18.025526675786594,21.755533515731873,32.96941860465116,97.97236662106704
KARN>L,29.68895158792066,76.88779042616153,24.240595075239398,1.8287961696306427,2.8570177838577284,55.72463064295486,17.35937756497948,18.46355677154583,31.141244870041035,98.08159370725033
KATIH>R,25.548652533055957,87.64057929883295,25.29471272229822,1.8462927496580026,4.272564979480164,69.10730506155952,15.956285909712722,20.38655950752394,30.846545827633374,100.23142270861831
KHAGARIA,25.51100588641735,86.60153203642159,25.331908344733243,1.8378317373461015,4.415540355677155,67.8777633378933,16.14452804377565,20.26858413132695,31.05887824897401,100.30628590971271
BHADRADRI KOTHAGUDEM,17.690454165530433,80.71649258657486,27.263447332421343,1.9063132694938443,3.6703488372093016,70.17872777017784,17.84951436388509,22.223194254445964,33.06004787961697,99.0004856361149
KINNAUR,31.59532081942042,78.41398321831542,1.418515731874145,1.6763611491108072,3.389343365253078,73.76634746922025,18.75388508891929,-3.696908344733243,6.963351573187414,64.35482900136799
UKHRUL,25.237716117578003,94.4295808989092,19.997900136798904,0.3492612859097127,3.265820793433652,72.42218878248974,15.583433652530783,15.061614227086185,26.40255813953488,88.66619699042407
PHEK,25.647194341907028,94.53453908329706,18.348673050615595,0.20914500683994527,3.733611491108071,75.75502735978112,15.583433652530783,13.662701778385772,24.503153214774283,86.32239398084815
KISHANGANJ,26.296360837287324,87.93555117165077,23.998050615595076,1.5268673050615593,7.107585499316006,71.22504787961697,15.374254445964434,20.15123119015048,28.825246238030093,97.76504787961696
KOCH BIH>R,26.29261432310545,89.34781614427202,24.096525307797535,1.0853693570451437,8.07109439124487,74.59502735978113,14.77393296853625,19.982647058823527,28.925020519835844,98.75448016415868
KOLH>PUR,16.47148129286024,74.15863794993845,24.68577291381669,2.7590697674418605,4.504733242134064,70.01984952120382,18.1865389876881,19.813105335157317,30.936491108071138,94.04312585499315
KOLK>TA,22.526744317236886,88.3560077805986,25.89919972640219,2.1476812585499316,4.701381668946649,75.11779069767441,15.764103967168264,21.444733242134063,31.188584131326948,100.73995212038304
KURUKSHETRA,30.0386962420145,76.78494015835348,23.97757181942545,1.8186183310533515,3.412072503419973,57.39419972640219,18.47361149110807,18.46391244870041,30.709309165526676,97.81630642954856
KURUNG KUMEY,28.002615659785974,93.20693078745413,9.030150478796171,1.3000547195622434,4.173768809849521,84.63268125854992,12.984001367989057,5.613488372093023,13.699035567715459,72.34233242134063
L>HUL & SPITI,32.48005761615625,77.61670179357151,-7.484897400820792,1.8195964432284542,2.434206566347469,79.76779753761969,19.30495212038304,-12.459569083447333,-2.4585294117647063,56.191682626538984
LAKH|SAR>I,25.161234128825757,86.13672526764033,25.413276333789323,1.9897195622435022,3.357537619699042,64.12721614227085,16.14452804377565,20.16519151846785,31.32168262653899,99.33826265389875
L>T@R,18.37376619112657,76.75951092860814,25.86722298221614,2.4151915184678523,2.7098290013679893,60.46521887824897,18.26177154582763,20.37177154582763,32.1958755129959,94.71398768809848
LOHIT,27.92943635414961,96.30047906872885,17.77095075239398,0.4849726402188782,8.713994528043775,74.95544459644323,14.063406292749658,13.62952120383037,23.080738714090288,87.09244186046512
LOWER DIB>NG VALLEY,28.254737265486533,95.82162830273433,13.459151846785225,0.41363201094391244,8.779233926128592,78.91823529411765,13.100909712722297,9.923146374829,18.20985636114911,80.44652530779754
LUDHI>NA,30.805395441478595,75.83273196909282,24.311080711354307,1.5795896032831738,2.7489398084815324,54.94435020519837,17.74418604651163,18.598823529411767,31.215766073871407,98.06098495212038
MADHEPURA,25.82271231667573,86.89891271650262,25.003946648426815,1.8019972640218878,5.011374829001368,69.40391244870041,16.14452804377565,20.147954856361146,30.635588235294115,100.20077291381669
MADHUBANI,26.402234415442734,86.2218434987037,25.07082763337893,1.803488372093023,4.16297537619699,65.56063611491109,15.90985636114911,20.43208618331053,30.713207934336523,99.27916552667578
MAHABUBNAGAR,16.751489875165493,78.01324684775457,25.631128590971272,2.6075718194254445,2.5098700410396715,64.9420998632011,18.461949384404928,20.47634062927497,31.721525307797535,94.65924076607386
MAHARAJGANJ,27.200550700918427,83.53043592034473,25.001320109439124,1.8892339261285909,4.312291381668946,64.54882352941176,16.926922024623803,19.87801641586867,31.020129958960332,99.70915868673049
MAHENDRAGARH,28.17102690674531,76.13833852361633,25.18212038303693,1.9258344733242134,1.9217989056087552,49.04837893296855,17.108221614227087,19.193878248974006,32.466833105335155,97.15205198358414
M>LDAH,25.136916332668584,88.09057999709941,25.584220246238033,1.8796032831737346,4.189623803009576,70.13504103967168,15.628413132694938,20.749897400820792,30.99969220246238,100.465170998632
M>NSA,29.907346787159423,75.43850299262849,24.85683994528044,1.7128796169630642,2.0156634746922024,50.706778385772914,17.302592339261285,18.795677154582762,32.05394664842681,98.24313269493845
SIDDIPET,18.021640581763332,78.8550826292474,25.741730506155953,2.2850273597811217,3.1399521203830374,65.35072503419973,18.197900136798907,20.697913816689468,31.616922024623804,95.55328317373458
MEW>T,27.985193621158967,77.05019625788978,25.257619699042408,1.8873597811217508,2.053809849521204,50.77676470588236,17.14264705882353,19.18955540355677,32.49878248974008,97.95469220246238
MOGA,30.761814075659032,75.17032402924562,24.691675786593706,1.5582626538987687,2.403372093023256,52.69439124487005,17.74418604651163,18.767544459644323,31.62813953488372,98.35578659370724
WOKHA,26.18837056537821,94.19181553997879,20.308064295485636,0.258625170998632,4.348255813953488,75.62917236662108,15.689938440492476,15.626354309165526,26.324534883720933,90.0224829001368
SRI MUKTSAR S>HIB,30.29984276252058,74.53839867206416,25.439651162790696,1.5977701778385773,1.8925718194254446,48.372865937072504,17.971730506155954,19.128050615595075,32.65857729138167,98.61180574555404
MUMBAI CITY,18.98903605212505,72.83801732524275,26.777715458276333,2.447058823529412,8.067551299589605,70.21872093023255,18.44047879616963,22.486326949384406,32.40040355677154,99.77219562243504
MUNGER,25.210030142665335,86.52605456860461,25.413276333789323,1.9897195622435022,3.357537619699042,64.12721614227085,16.14452804377565,20.16519151846785,31.32168262653899,99.33826265389875
MURSHID>B>D,24.162777369557425,88.23064912380956,25.947578659370727,1.8890013679890563,3.653166894664843,69.39976060191519,15.612154582763338,20.979521203830366,31.6316073871409,100.51436388508893
MUZAFFARPUR,26.15213335817942,85.32853890913667,25.62363201094391,1.9873187414500684,3.6272366621067036,63.43658002735978,15.982236662106702,20.278912448700407,31.81684678522572,100.15087551299591
NADIA,23.47981401724054,88.51669526309807,25.81110807113543,1.8700547195622435,4.542537619699043,73.12228454172366,15.797441860465117,21.074439124487004,31.304555403556773,100.67415184678522
N>GPUR,21.1781554370846,79.0850302494006,26.323905608755133,1.8897674418604649,3.867592339261286,61.41731190150479,17.668850889192885,20.5877975376197,32.57928864569083,97.62032831737345
N>LANDA,25.219051509767773,85.45016413589791,25.58096443228454,1.938563611491108,3.0268946648426818,62.57207934336525,16.2903146374829,20.16659370725034,31.618707250342,99.53816689466485
NALGONDA,16.87652542957852,79.19306437857598,27.48284541723666,2.2762722298221614,2.6257729138166894,66.15345417236662,18.16053351573187,22.38813269493844,33.41312585499316,98.3724829001368
N>NDED,19.112444554445684,77.61782686666876,26.618235294117646,2.251080711354309,3.005971272229822,59.72784541723667,18.018857729138166,21.040663474692202,32.98512995896032,96.2830711354309
NANDURB>R,21.550193471718778,74.216834297467,26.108194254445966,2.6051231190150483,2.5751162790697673,59.16942544459644,18.035458276333788,20.249117647058824,33.064329685362516,97.2813611491108
N>SHIK,20.25982048269876,74.07069898357332,25.013679890560876,2.7242612859097126,2.47140902872777,60.53609439124487,18.047284541723666,19.406792065663474,31.849774281805743,94.66415184678522
NAW>DA,24.811001097173303,85.58966834159276,25.58096443228454,1.938563611491108,3.0268946648426818,62.57207934336525,16.461757865937074,20.16659370725034,31.618707250342,99.53816689466485
SHAH|D BHAGAT SINGH NAGAR,31.110048037738583,76.1543179297792,24.112742818057455,1.6291381668946647,3.2823324213406297,55.709562243502056,18.005984952120382,19.030957592339263,30.46928864569084,97.21577975376196
NIZAMABAD,18.701603509675643,78.21136414288227,26.418337893296854,2.259268125854993,3.045232558139535,61.70126538987688,18.197900136798907,21.12519151846785,32.4675512995896,96.03782489740081
NORTH TWENTY-FOUR PARGANAS,22.727142119478177,88.73013288314233,25.999425444596447,1.9452120383036937,5.364199726402189,75.20060875512995,15.764103967168264,21.632435020519836,31.256785225718193,100.77168262653898
USM>N>B>D,18.188745671490317,76.03689817653145,25.876484268125854,2.6306839945280442,2.57781121751026,60.31487688098495,18.26177154582763,20.291299589603284,32.276361149110805,94.419097127223
P>LGHAR,19.79376296215808,73.01218432465532,26.60605335157319,2.475827633378933,6.681949384404925,65.38958276333788,17.715424076607388,21.80451436388509,32.986785225718194,98.95798221614226
PALWAL,28.062991362909806,77.33491445090134,25.413974008207937,1.8740766073871407,2.093604651162791,51.36006155950753,17.029001367989054,19.321641586867305,32.50140902872777,98.6056224350205
PANCHKULA,30.68645975686502,76.97750637596111,23.356128590971274,1.8242134062927498,3.7527291381668944,57.108659370725036,18.47361149110807,18.331997264021886,29.6697195622435,96.03065663474693
P>N|PAT,29.33795854978841,76.92810934743817,24.240595075239398,1.8287961696306427,2.8570177838577284,55.72463064295486,17.35937756497948,18.46355677154583,31.141244870041035,98.08159370725033
PAPUMPARE,27.270136898260454,93.59628059305268,17.80629958960328,0.5777906976744185,7.72513679890561,82.86357045143639,12.93620383036936,14.075540355677155,22.485410396716826,87.73893296853625
PARBHANI,19.26824765090731,76.69085860572834,26.35858413132695,2.334322845417237,2.8063064295485636,58.812065663474684,18.14499316005472,20.693857729138166,32.781272229822164,95.901682626539
PASHCHIMI CHAMP>RAN,27.079822096431247,84.33890456494386,24.934924760601916,1.7506087551299592,4.445615595075239,65.40701778385773,16.785554035567717,20.02908344733242,30.76174418604651,99.4510191518468
PASCHIM MEDIN|PUR,22.439192794236508,87.41730407279017,25.501716826265387,1.9667989056087551,4.434548563611491,75.80994528043776,16.16168946648427,20.87166210670315,30.882530779753758,100.49668946648427
PATH>NKOT,32.296306961347874,75.61624503827326,19.50463748290014,1.441073871409029,4.366067031463749,60.302934336525304,17.474596443228453,15.348337893296854,24.61562243502052,89.52023255813953
PATI>LA,30.281721311483302,76.35075462932248,24.21478796169631,1.7138782489740083,2.901614227086183,55.41438440492475,18.47361149110807,18.683358413132694,31.001436388508893,97.88508891928865
PATNA,25.45594707282577,85.2235703783883,25.900882352941174,1.990683994528044,2.8571819425444596,60.80422708618331,16.2903146374829,20.376046511627905,32.14843365253078,100.10389876880984
PITHOR>GARH,30.1139966134108,80.34556512341969,6.02498632010944,1.7084404924760603,2.7571614227086183,68.16850205198358,18.898974008207936,1.14108755129959,11.785253077975376,68.76322161422708
PUNE,18.571117789176945,74.06799783706137,24.96175786593707,2.7509917920656632,2.7633378932968538,64.25445280437758,18.24168262653899,19.423857729138167,31.566915184678525,94.10684678522571
P@RBI CHAMP>RAN,26.618343583572372,84.92199635126953,25.38584131326949,1.942284541723666,3.808351573187415,64.15445280437757,15.819794801641587,20.201155950752394,31.46824897400821,100.00762653898768
P@RNIA,25.815393127937455,87.40508948115892,25.071053351573184,1.719986320109439,4.8652188782489745,69.96524623803009,15.956285909712722,20.29935020519836,30.630129958960328,100.234268125855
PURULIYA,23.276707059834422,86.42154583559143,24.650383036935704,1.7966621067031463,4.103317373461012,69.16501367989056,16.308967168262654,19.585834473324212,30.504240766073874,97.84816689466486
R>YGAD,18.510062472838104,73.2214583327057,26.6784268125855,2.5224487004103966,7.593809849521205,71.85560191518468,17.669138166894665,22.70436388508892,31.9694049247606,99.50173734610122
RANGAREDDY,17.13096274503358,78.41250389358464,25.631128590971272,2.6075718194254445,2.5098700410396715,64.9420998632011,18.15651846785226,20.47634062927497,31.721525307797535,94.65924076607386
RATN>GIRI,17.274417593272133,73.45473742380165,24.78179890560876,2.4813953488372094,6.718898768809849,71.3693023255814,17.84733926128591,20.098803009575924,30.81787277701778,95.12647742818058
REW>RI,28.24078659674637,76.53635756173074,25.18212038303693,1.9258344733242134,1.9217989056087552,49.04837893296855,17.108221614227087,19.193878248974006,32.466833105335155,97.15205198358414
ROHTAK,28.912076682635394,76.53027666933954,24.96623803009576,1.7997811217510258,2.2420383036935707,51.577722298221616,17.108221614227087,18.88903556771546,32.15114911080711,98.27641586867304
ROHT>S,24.97982232049481,84.02596695249117,25.872804377564975,1.9453419972640216,2.5273255813953486,57.17410396716827,17.050601915184682,20.283659370725033,32.3122708618331,98.8613611491108
R@PNAGAR,31.06204940994736,76.48764639720441,24.112742818057455,1.6291381668946647,3.2823324213406297,55.709562243502056,18.005984952120382,19.030957592339263,30.46928864569084,97.21577975376196
SAHARSA,25.814227207158215,86.59073772311805,25.003946648426815,1.8019972640218878,5.011374829001368,69.40391244870041,16.14452804377565,20.147954856361146,30.635588235294115,100.20077291381669
SAMAST|PUR,25.77299619354508,85.86572320624487,25.62363201094391,1.9873187414500684,3.6272366621067036,63.43658002735978,16.2903146374829,20.278912448700407,31.81684678522572,100.15087551299591
S>NGLI,17.113762435802347,74.76791291873835,25.530766073871412,2.9498084815321475,2.105123119015048,62.65741450068399,18.111976744186045,19.971662106703146,32.25705198358413,94.03805745554034
SANGR@R,30.21196957444787,75.86911528971041,24.85683994528044,1.7128796169630642,2.0156634746922024,50.706778385772914,17.74418604651163,18.795677154582762,32.05394664842681,98.24313269493845
S>RAN,25.905685276943476,84.82319336961707,25.724425444596445,2.021839945280438,3.225649794801641,61.94460328317374,16.26919972640219,20.314644322845417,31.94670998632011,100.10076607387141
SAS NAGAR (SAH|BZ>DA AJ|T SINGH NAGAR),30.680920649620646,76.73975764341867,23.356128590971274,1.8242134062927498,3.7527291381668944,57.108659370725036,18.47361149110807,18.331997264021886,29.6697195622435,96.03065663474693
S>T>RA,17.67002949661048,74.17265903999395,24.332072503419976,2.8629138166894665,3.485923392612859,67.3123050615595,18.111976744186045,19.154740082079343,30.65190834473324,93.2000683994528
SEN>PATI,25.39844019277062,94.12491409079672,18.348673050615595,0.20914500683994527,3.733611491108071,75.75502735978112,15.583433652530783,13.662701778385772,24.503153214774283,86.32239398084815
SHEIKHPURA,25.123649795621763,85.83834438252373,25.58096443228454,1.938563611491108,3.0268946648426818,62.57207934336525,16.2903146374829,20.16659370725034,31.618707250342,99.53816689466485
SHEOHAR,26.49783558191026,85.30188008550189,25.38584131326949,1.942284541723666,3.808351573187415,64.15445280437757,15.982236662106702,20.201155950752394,31.46824897400821,100.00762653898768
SINDHUDURG,16.134007635166565,73.73776375705289,26.87478796169631,2.6866005471956225,8.061299589603282,74.26956908344734,18.349322845417237,23.356839945280434,31.562517099863197,98.78070451436389
SIRSA,29.61560134590241,74.90079297293445,25.656121751025992,1.7738098495212038,1.5606634746922026,46.64487688098495,17.612859097127224,19.36333789329685,32.96328317373461,98.49296853625171
S|T>MARHI,26.5850828224396,85.55260771331749,25.354610123119016,1.8926538987688097,4.053296853625171,64.95935020519835,15.982236662106702,20.33948700410397,31.30177154582763,99.92777701778385
SIW>N,26.161265508574854,84.3869616749418,25.762387140902874,2.0435088919288646,2.7672093023255817,60.53537619699043,15.819794801641587,20.26887824897401,32.077181942544456,100.05986320109439
SOL>PUR,17.790588521705185,75.48312489149228,26.376224350205195,2.7083994528043775,2.2180848153214776,58.977749658002736,18.5049658002736,20.570690834473325,32.996963064295485,94.9935978112175
SON|PAT,29.05654941008442,76.87479608695111,24.654028727770175,1.824781121751026,2.528296853625171,53.696073871409034,17.35937756497948,18.68385772913817,31.684897400820795,98.25784541723667
SOUTH TWENTY-FOUR PARGANAS,22.057938111895087,88.55290015985491,26.354596443228452,2.5100683994528046,6.0673324213406294,76.095731874145,15.764103967168264,23.071928864569085,30.276429548563613,100.80383036935706
SUB URBAN MUMBAI,19.13177865755066,72.88449728756326,26.777715458276333,2.447058823529412,8.067551299589605,70.21872093023255,18.377859097127224,22.486326949384406,32.40040355677154,99.77219562243504
SUPAUL,26.245094468719433,86.80818613997405,25.003946648426815,1.8019972640218878,5.011374829001368,69.40391244870041,15.90985636114911,20.147954856361146,30.635588235294115,100.20077291381669
TAMENGLONG,25.053484220791624,93.55046920784332,20.600704514363883,0.5350068399452804,3.461860465116279,74.79344733242134,16.02344049247606,16.189254445964433,26.313194254445964,90.47989740082079
TARN T>RAN,31.336493959134106,74.84037869779026,24.284336525307797,1.495376196990424,2.844835841313269,55.84978112175103,17.39463064295486,18.597407660738714,30.980930232558137,98.23512311901504
TAWANG,27.662207634982753,91.96516912109155,7.780506155950754,0.6219767441860465,3.0350410396716825,80.97816005471957,14.675786593707251,3.482783857729138,13.4875170998632,69.534268125855
TH>NE,19.36110296582833,73.31954281491194,26.798679890560873,2.436682626538988,7.816634746922024,67.24198358413133,17.715424076607388,22.177749658002735,32.88551299589603,99.4516415868673
THOUB>L,24.615552636626283,94.00951935621825,21.363378932968534,0.30892612859097124,3.3163885088919285,73.39587551299589,16.31327633378933,16.654213406292747,27.667325581395353,91.32547195622436
TIR>P,27.0242250567777,95.54318100404153,21.00002735978112,0.23340629274965802,6.007763337893296,77.3079001367989,14.885978112175103,16.757332421340628,26.837435020519838,91.51850205198357
K>MJONG,24.824838200375293,94.43203759624504,19.997900136798904,0.3492612859097127,3.265820793433652,72.42218878248974,16.31327633378933,15.061614227086185,26.40255813953488,88.66619699042407
UPPER SIANG,28.832949300327673,94.91529444555435,11.43668946648427,0.5433447332421341,4.71327633378933,81.98937072503419,12.243050615595076,7.169993160054719,16.93048563611491,77.18272229822162
UPPER SUBANSIRI,28.289938135900783,93.92955055022689,8.17515047879617,1.3378864569083446,4.8004582763337895,86.40374829001368,12.984001367989057,4.653187414500684,12.967202462380303,71.16605335157318
UTTAR DIN>JPUR,25.890156770413775,88.1572609645302,24.864829001367987,1.6437414500683996,6.294049247606019,72.52753761969905,15.628413132694938,20.29043091655267,30.25551299589603,100.22257865937073
UTTARK>SHI,30.971870390526146,78.60701944545455,0.486142270861833,1.7492270861833104,2.702154582763338,70.84320793433652,17.98035567715458,-4.118652530779754,5.835656634746922,62.62425444596443
VAISH>LI,25.76307054669668,85.36819459923048,25.62363201094391,1.9873187414500684,3.6272366621067036,63.43658002735978,16.2903146374829,20.278912448700407,31.81684678522572,100.15087551299591
MULUGU,18.291487463600347,80.33745924614192,26.93599179206566,1.5070998632010946,4.329138166894665,66.55718194254446,17.626675786593708,21.618262653898768,32.88514363885089,98.30051983584133
WARDHA,20.797144561024666,78.58588330180275,26.049911080711354,2.019952120383037,3.5084610123119013,61.24885772913816,17.780321477428178,20.38759233926129,32.25467852257182,97.02353625170998
W>SH|M,20.23410329439211,77.2163723119497,26.058720930232557,2.263878248974008,3.1417373461012312,60.18644322845417,17.925355677154585,20.47156634746922,32.351381668946644,96.1100341997264
WEST KAMENG,27.29185674666392,92.39305144820243,9.637147742818058,0.9270109439124486,3.525088919288646,83.64165526675787,13.514883720930234,5.5917373461012305,14.878043775649795,73.46373461012311
LOWER SIANG,27.77524400867012,94.69445933026225,20.660902872777015,0.3421819425444596,9.317537619699044,78.57907660738714,13.910711354309164,16.451648426812586,25.803481532147746,93.15465800273597
YAMUN>NAGAR,30.234262646865457,77.30228562618181,23.72274281805745,1.695642954856361,3.8649384404924767,59.127496580027355,18.011928864569086,18.45063611491108,30.162777017783856,97.20235978112173
YAVATM>L,20.08354648141678,78.16102491771044,26.60278385772914,2.1258823529411766,3.126963064295486,60.13410396716826,17.780321477428178,20.979480164158687,32.892229822161426,97.16183310533515
DIMAPUR,25.781127725735843,93.79408062552338,22.98899452804378,0.18772913816689468,3.69655266757866,74.05760601915185,16.02344049247606,18.193064295485634,29.241662106703146,95.22840629274965
KOHIMA,25.771761350755572,94.10888146148136,20.308064295485636,0.258625170998632,4.348255813953488,75.62917236662108,15.583433652530783,15.626354309165526,26.324534883720933,90.0224829001368
KIPHIRE,25.842744692467612,94.82176776763293,17.612428180574554,0.26323529411764707,4.708789329685363,78.00027359781122,15.583433652530783,13.357975376196991,23.22538987688099,85.21918604651162
ZUNHEBOTO,25.999722154389364,94.48393291786282,20.308064295485636,0.258625170998632,4.348255813953488,75.62917236662108,15.583433652530783,15.626354309165526,26.324534883720933,90.0224829001368
MOKOKCHUNG,26.47228397107806,94.52896291966772,22.80798905608755,0.5527633378932968,4.986928864569085,76.47577975376197,15.689938440492476,18.499897400820792,28.19147058823529,95.51114911080711
MON,26.677812255634453,95.016718260964,19.780383036935703,0.28872777017783857,5.31203830369357,78.21722298221614,14.789726402188782,15.546532147742818,25.36316689466484,89.36980164158686
TUENSANG,26.166671701292284,94.88755978735162,17.612428180574554,0.26323529411764707,4.708789329685363,78.00027359781122,15.689938440492476,13.357975376196991,23.22538987688099,85.21918604651162
JAMMU,32.80497746382107,74.74686050653044,18.231552667578658,1.4011969904240764,3.7742407660738717,61.151682626538985,18.193529411764704,13.6290560875513,23.645335157318737,87.72835157318742
